timestamp,hostname,aws region,event type,origin ids,origin type,user id,organization id,retention days,storage location,msp organization id,session id,session type,vpn profile,public ip,assigned ip,connected at,disconnection reason,os version,anyconnect version,asa syslog id,device id,machine id,public ipv6,assigned ipv6,security group tag,dap record name,dap connection type,failed reasons,log message,asa syslog severity,asa syslog class,asa syslog description
"2025-08-17 02:55:31","hq-vpn-gw-2","sa-east-1","CONNECTED","[1070410736]","7","ayse","8236318","365","us","","9410","IKEv2","CiscoSecureAccessVPN","135.127.236.29","10.10.87.58","","","Ubuntu 22.04","5.0.03120","ASA-4-113019","DEVICE-M-5344","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-07-28 07:11:05","latam-vpn-gw-1","us-west-2","CONNECTED","[218380369]","7","mehmet","8236318","365","us","","6824","TLS","CiscoSecureAccessVPN","138.45.20.159","192.168.226.191","","","Ubuntu 22.04","5.1.0.91","ASA-3-113015","DEVICE-L-3433","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-21 00:20:45","eu-vpn-gw-1","us-east-1","DISCONNECTED","[549941405]","7","mallory","8236318","365","us","","3313","IKEv2","CiscoSecureAccessVPN","97.142.220.239","192.168.128.121","2025-07-20T17:51:50Z","Re-authentication","Windows 11 23H2","5.0.05040","ASA-3-113015","DEVICE-W-7097","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-07-26 09:11:31","apac-vpn-gw-1","ap-northeast-1","CONNECTED","[738890416]","7","judy","8236318","365","us","","3977","IKEv2","CiscoSecureAccessVPN","215.251.197.83","192.168.150.152","","","Android 14","5.1.2.42","ASA-3-113015","DEVICE-W-2076","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-07-25 20:25:08","eu-vpn-gw-1","sa-east-1","DISCONNECTED","[1961719347]","7","zach","8236318","365","us","","3650","TLS","CiscoSecureAccessVPN","164.150.242.80","192.168.71.94","2025-07-25T16:17:03Z","Admin Logout","Windows 11 23H2","4.10.06079","ASA-5-109201","DEVICE-L-9283","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-26 23:49:01","us-vpn-gw-2","eu-central-1","CONNECTED","[1033045675]","7","ivan","8236318","365","us","","9218","TLS","CiscoSecureAccessVPN","208.228.240.137","192.168.208.139","","","Ubuntu 22.04","5.0.05040","ASA-5-109201","DEVICE-M-7311","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-08 21:45:05","us-vpn-gw-1","us-west-2","FAILED","[114593465]","7","alice","8236318","365","us","","6654","IKEv2","CiscoSecureAccessVPN","212.48.84.174","172.16.77.240","","","iOS 17.5","5.0.03120","ASA-4-113019","DEVICE-M-4818","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-08-06 00:37:35","hq-vpn-gw-2","eu-west-1","CONNECTED","[1033651277]","7","victor","8236318","365","us","","3591","TLS","CiscoSecureAccessVPN","1.245.185.225","172.16.67.249","","","Mac OS X 14.6.1","4.10.06079","ASA-5-109201","DEVICE-L-5889","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-07-31 20:14:41","us-vpn-gw-1","ap-southeast-1","DISCONNECTED","[1069782290]","7","can","8236318","365","us","","4829","IKEv2","CiscoSecureAccessVPN","110.239.189.103","172.16.32.158","2025-07-31T15:43:03Z","Idle Timeout","Mac OS X 13.6","5.1.2.42","ASA-5-109201","DEVICE-L-8999","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-28 20:42:26","apac-vpn-gw-1","ap-southeast-1","DISCONNECTED","[649881945]","7","alice","8236318","365","us","","6069","IKEv2","CiscoSecureAccessVPN","94.239.50.99","10.10.65.86","2025-07-28T13:35:35Z","Idle Timeout","Windows 10 22H2","4.10.06079","ASA-4-113019","DEVICE-M-4755","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-07-25 23:45:09","us-vpn-gw-2","sa-east-1","CONNECTED","[543682911]","7","ivan","8236318","365","us","","4531","TLS","CiscoSecureAccessVPN","187.174.49.108","10.10.104.203","","","Mac OS X 14.6.1","5.1.2.42","ASA-6-113039","DEVICE-W-4858","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-31 15:43:03","us-vpn-gw-1","ap-southeast-1","CONNECTED","[1069782290]","7","can","8236318","365","us","","4829","IKEv2","CiscoSecureAccessVPN","110.239.189.103","172.16.32.158","","","Mac OS X 13.6","5.1.2.42","ASA-5-109201","DEVICE-L-8999","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-25 19:17:40","hq-vpn-gw-2","ap-northeast-1","DISCONNECTED","[753418683]","7","quinn","8236318","365","us","","8601","TLS","CiscoSecureAccessVPN","48.207.202.173","10.10.130.10","2025-07-25T12:05:34Z","Re-authentication","Mac OS X 14.6.1","5.0.03120","ASA-3-113015","DEVICE-M-5741","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-06 02:47:06","hq-vpn-gw-2","us-east-1","DISCONNECTED","[1583180345]","7","heidi","8236318","365","us","","7708","IKEv2","CiscoSecureAccessVPN","117.102.46.190","10.10.5.150","2025-08-05T20:21:43Z","User Requested","iOS 17.5","4.10.06079","ASA-4-113019","DEVICE-W-3967","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-07-29 13:53:32","us-vpn-gw-1","ap-northeast-1","CONNECTED","[1558606901]","7","mert","8236318","365","us","","1400","IKEv2","CiscoSecureAccessVPN","9.95.96.203","172.16.50.153","","","Windows 10 22H2","5.1.2.42","ASA-5-109201","DEVICE-W-4352","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-15 09:25:48","apac-vpn-gw-1","ap-northeast-1","DISCONNECTED","[1355313228]","7","fatma","8236318","365","us","","2972","TLS","CiscoSecureAccessVPN","217.125.18.109","192.168.110.121","2025-08-15T06:22:41Z","Admin Logout","Windows 11 23H2","4.10.06079","ASA-3-113015","DEVICE-W-9065","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-08 20:52:42","us-vpn-gw-2","ap-northeast-1","CONNECTED","[1443272320]","7","leo","8236318","365","us","","6785","TLS","CiscoSecureAccessVPN","25.58.237.34","192.168.104.21","","","Android 14","4.10.06079","ASA-6-113039","DEVICE-L-1394","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-04 07:42:34","hq-vpn-gw-2","ap-northeast-1","CONNECTED","[1171874936]","7","elif","8236318","365","us","","8471","TLS","CiscoSecureAccessVPN","106.91.91.213","172.16.109.134","","","Ubuntu 24.04","5.1.2.42","ASA-4-113019","DEVICE-W-8018","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-06 02:07:04","us-vpn-gw-1","eu-central-1","FAILED","[642448036]","7","frank","8236318","365","us","","9844","IKEv2","CiscoSecureAccessVPN","129.99.99.50","10.10.110.184","","","Ubuntu 22.04","4.10.06079","ASA-6-113039","DEVICE-L-4727","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","5","INFORMATION","AAA-INFO"
"2025-07-26 04:44:08","latam-vpn-gw-1","ap-northeast-1","DISCONNECTED","[1527498941]","7","ursula","8236318","365","us","","5821","IKEv2","CiscoSecureAccessVPN","219.187.86.154","192.168.31.184","2025-07-26T04:35:31Z","Admin Logout","Ubuntu 24.04","5.0.05040","ASA-6-113039","DEVICE-L-4446","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-26 11:53:38","eu-vpn-gw-1","ap-northeast-1","CONNECTED","[474726149]","7","rick","8236318","365","us","","8926","TLS","CiscoSecureAccessVPN","151.246.101.109","192.168.180.169","","","Mac OS X 14.6.1","4.10.06079","ASA-6-113039","DEVICE-L-4250","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-15 00:53:52","eu-vpn-gw-1","ap-northeast-1","CONNECTED","[511963499]","7","quinn","8236318","365","us","","9864","IKEv2","CiscoSecureAccessVPN","80.85.216.71","10.10.62.36","","","Android 14","5.1.0.91","ASA-5-109201","DEVICE-W-5175","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-18 09:22:59","us-vpn-gw-2","sa-east-1","CONNECTED","[328757863]","7","peggy","8236318","365","us","","1415","IKEv2","CiscoSecureAccessVPN","120.2.193.19","192.168.124.244","","","Mac OS X 13.6","5.0.03120","ASA-6-113039","DEVICE-L-6078","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-07 21:21:46","us-vpn-gw-1","us-east-1","DISCONNECTED","[217994897]","7","karen","8236318","365","us","","4909","IKEv2","CiscoSecureAccessVPN","88.100.185.215","172.16.49.203","2025-08-07T17:20:57Z","Re-authentication","Mac OS X 14.6.1","5.1.2.42","ASA-6-113039","DEVICE-L-1017","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-12 10:24:36","latam-vpn-gw-1","eu-central-1","CONNECTED","[1806367922]","7","ayse","8236318","365","us","","5471","IKEv2","CiscoSecureAccessVPN","53.160.54.82","172.16.67.56","","","Mac OS X 13.6","5.0.03120","ASA-4-113019","DEVICE-L-3182","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-08 16:53:46","hq-vpn-gw-2","eu-central-1","DISCONNECTED","[1233494309]","7","ivan","8236318","365","us","","2856","TLS","CiscoSecureAccessVPN","202.193.5.79","10.10.180.63","2025-08-08T15:54:24Z","Admin Logout","Mac OS X 14.6.1","5.0.03120","ASA-6-113039","DEVICE-L-9920","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-30 16:28:35","us-vpn-gw-2","us-west-2","CONNECTED","[1511004308]","7","enes","8236318","365","us","","4331","TLS","CiscoSecureAccessVPN","182.227.191.138","192.168.170.65","","","Windows 10 22H2","5.0.03120","ASA-4-113019","DEVICE-W-7341","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-12 11:04:56","eu-vpn-gw-2","eu-west-1","DISCONNECTED","[1446752631]","7","heidi","8236318","365","us","","5908","TLS","CiscoSecureAccessVPN","40.177.17.214","10.10.121.97","2025-08-12T10:46:45Z","Idle Timeout","Windows 11 23H2","5.0.05040","ASA-6-113039","DEVICE-M-9733","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-13 02:04:21","apac-vpn-gw-1","us-east-1","FAILED","[1642552543]","7","selin","8236318","365","us","","1652","TLS","CiscoSecureAccessVPN","30.163.114.253","172.16.12.145","","","iOS 17.5","5.1.0.91","ASA-6-113039","DEVICE-W-2152","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","5","INFORMATION","AAA-INFO"
"2025-07-30 04:41:17","latam-vpn-gw-1","us-east-1","CONNECTED","[1861173323]","7","baran","8236318","365","us","","7616","IKEv2","CiscoSecureAccessVPN","179.141.41.142","10.10.96.182","","","iOS 17.5","5.0.03120","ASA-6-113039","DEVICE-M-1301","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-12 13:45:26","hq-vpn-gw-2","ap-northeast-1","DISCONNECTED","[1130346733]","7","mert","8236318","365","us","","2427","IKEv2","CiscoSecureAccessVPN","141.48.37.240","172.16.30.145","2025-08-12T06:04:17Z","Admin Logout","Ubuntu 22.04","5.1.2.42","ASA-4-113019","DEVICE-M-5208","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-15 04:26:14","hq-vpn-gw-1","eu-central-1","CONNECTED","[1519580266]","7","leo","8236318","365","us","","1583","TLS","CiscoSecureAccessVPN","212.59.150.88","192.168.62.194","","","Mac OS X 14.6.1","4.10.06079","ASA-6-113039","DEVICE-W-2254","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-17 23:56:19","hq-vpn-gw-2","eu-west-1","DISCONNECTED","[1551565710]","7","mert","8236318","365","us","","5894","IKEv2","CiscoSecureAccessVPN","151.130.180.113","10.10.12.45","2025-08-17T20:26:38Z","Admin Logout","Windows 10 22H2","5.1.2.42","ASA-4-113019","DEVICE-M-1077","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-25 22:27:47","hq-vpn-gw-1","us-east-1","CONNECTED","[919240807]","7","gizem","8236318","365","us","","4375","IKEv2","CiscoSecureAccessVPN","62.169.209.235","192.168.252.46","","","iOS 17.5","5.0.05040","ASA-6-113039","DEVICE-W-1733","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-07-27 12:33:40","hq-vpn-gw-1","eu-central-1","DISCONNECTED","[179464964]","7","fatma","8236318","365","us","","6877","TLS","CiscoSecureAccessVPN","164.217.143.56","192.168.14.149","2025-07-27T12:23:15Z","Idle Timeout","Windows 10 22H2","5.1.0.91","ASA-6-113039","DEVICE-M-8216","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-07-20 13:38:42","apac-vpn-gw-1","us-west-2","CONNECTED","[1475131004]","7","sinem","8236318","365","us","","1398","TLS","CiscoSecureAccessVPN","186.143.3.216","172.16.54.114","","","Mac OS X 14.6.1","5.1.0.91","ASA-4-113019","DEVICE-W-2751","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-29 21:30:20","eu-vpn-gw-2","sa-east-1","CONNECTED","[801041818]","7","grace","8236318","365","us","","4026","TLS","CiscoSecureAccessVPN","161.97.243.68","172.16.108.158","","","Mac OS X 13.6","4.10.06079","ASA-3-113015","DEVICE-L-8214","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-01 03:22:55","latam-vpn-gw-1","eu-central-1","CONNECTED","[933415911]","7","mallory","8236318","365","us","","8805","TLS","CiscoSecureAccessVPN","145.154.109.24","192.168.207.95","","","Mac OS X 14.6.1","5.0.03120","ASA-3-113015","DEVICE-M-1662","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-06 10:48:43","eu-vpn-gw-1","us-east-1","CONNECTED","[160208133]","7","trent","8236318","365","us","","9871","TLS","CiscoSecureAccessVPN","61.158.138.214","172.16.238.145","","","Mac OS X 13.6","4.10.06079","ASA-5-109201","DEVICE-M-2642","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-09 09:29:27","eu-vpn-gw-2","us-east-1","CONNECTED","[1803708139]","7","heidi","8236318","365","us","","7409","TLS","CiscoSecureAccessVPN","81.63.142.51","10.10.102.228","","","Ubuntu 22.04","5.0.05040","ASA-6-113039","DEVICE-W-1132","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-14 02:58:06","eu-vpn-gw-2","us-west-2","DISCONNECTED","[383626886]","7","elif","8236318","365","us","","4591","TLS","CiscoSecureAccessVPN","170.38.195.188","10.10.171.169","2025-08-14T01:24:58Z","Re-authentication","Windows 10 22H2","5.0.03120","ASA-3-113015","DEVICE-L-2798","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-21 06:19:53","latam-vpn-gw-1","us-west-2","DISCONNECTED","[340425196]","7","baran","8236318","365","us","","2368","TLS","CiscoSecureAccessVPN","138.129.161.151","192.168.237.170","2025-07-21T01:43:23Z","Admin Logout","Windows 11 23H2","5.1.2.42","ASA-3-113015","DEVICE-W-5982","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-11 01:59:40","eu-vpn-gw-2","ap-northeast-1","CONNECTED","[673330498]","7","wendy","8236318","365","us","","2169","IKEv2","CiscoSecureAccessVPN","137.187.63.42","192.168.97.70","","","Mac OS X 13.6","5.1.0.91","ASA-5-109201","DEVICE-M-1525","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-20 06:34:00","us-vpn-gw-1","us-east-1","CONNECTED","[1821333700]","7","xavier","8236318","365","us","","8033","IKEv2","CiscoSecureAccessVPN","125.32.143.32","10.10.98.52","","","Windows 10 22H2","4.10.06079","ASA-6-113039","DEVICE-W-5517","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-13 06:49:15","us-vpn-gw-2","ap-southeast-1","DISCONNECTED","[418683514]","7","ayse","8236318","365","us","","9096","IKEv2","CiscoSecureAccessVPN","4.43.31.108","192.168.195.142","2025-08-13T06:03:45Z","User Requested","Android 14","5.1.2.42","ASA-4-113019","DEVICE-M-8068","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-12 15:13:52","us-vpn-gw-1","ap-northeast-1","DISCONNECTED","[992286096]","7","sybil","8236318","365","us","","3877","IKEv2","CiscoSecureAccessVPN","34.202.139.225","192.168.135.129","2025-08-12T14:23:39Z","Network Error","Ubuntu 22.04","5.0.05040","ASA-6-113039","DEVICE-W-5835","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-15 06:57:42","apac-vpn-gw-1","ap-northeast-1","DISCONNECTED","[689868253]","7","heidi","8236318","365","us","","3312","IKEv2","CiscoSecureAccessVPN","211.100.201.87","192.168.115.108","2025-08-15T06:47:37Z","Network Error","Windows 11 23H2","5.0.03120","ASA-5-109201","DEVICE-L-3479","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-05 14:07:12","hq-vpn-gw-2","ap-southeast-1","DISCONNECTED","[1521247832]","7","sybil","8236318","365","us","","1255","TLS","CiscoSecureAccessVPN","69.220.3.8","172.16.83.186","2025-08-05T06:53:22Z","Idle Timeout","Mac OS X 13.6","4.10.06079","ASA-5-109201","DEVICE-L-5476","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-09 16:04:54","eu-vpn-gw-2","eu-west-1","FAILED","[348419171]","7","ivan","8236318","365","us","","5714","IKEv2","CiscoSecureAccessVPN","189.59.192.182","172.16.82.203","","","Ubuntu 22.04","5.1.0.91","ASA-4-113019","DEVICE-M-5705","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-08-10 07:37:55","hq-vpn-gw-2","eu-central-1","DISCONNECTED","[439155602]","7","enes","8236318","365","us","","2625","TLS","CiscoSecureAccessVPN","76.244.41.154","10.10.212.34","2025-08-10T01:20:00Z","Admin Logout","Windows 11 23H2","5.1.0.91","ASA-5-109201","DEVICE-W-8602","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-29 02:45:14","latam-vpn-gw-1","ap-southeast-1","DISCONNECTED","[257348816]","7","ursula","8236318","365","us","","2943","TLS","CiscoSecureAccessVPN","73.202.199.72","172.16.111.106","2025-07-29T00:36:18Z","Admin Logout","Ubuntu 22.04","5.0.03120","ASA-5-109201","DEVICE-M-3795","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-04 07:32:32","apac-vpn-gw-1","us-east-1","CONNECTED","[1423450415]","7","judy","8236318","365","us","","2595","TLS","CiscoSecureAccessVPN","82.167.9.224","10.10.178.75","","","Ubuntu 22.04","5.1.2.42","ASA-3-113015","DEVICE-W-2035","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-04 22:02:46","us-vpn-gw-2","ap-southeast-1","CONNECTED","[245946303]","7","bob","8236318","365","us","","1657","IKEv2","CiscoSecureAccessVPN","151.10.54.59","172.16.125.2","","","Ubuntu 24.04","5.1.2.42","ASA-6-113039","DEVICE-L-3689","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-10 05:05:38","us-vpn-gw-1","eu-west-1","CONNECTED","[1393678542]","7","charlie","8236318","365","us","","5001","TLS","CiscoSecureAccessVPN","34.156.102.123","172.16.31.169","","","Windows 10 22H2","5.1.2.42","ASA-6-113039","DEVICE-L-4372","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-07-30 12:11:35","latam-vpn-gw-1","us-east-1","DISCONNECTED","[632215509]","7","zach","8236318","365","us","","8111","TLS","CiscoSecureAccessVPN","170.130.203.41","10.10.230.58","2025-07-30T10:33:54Z","Re-authentication","Mac OS X 14.6.1","5.1.2.42","ASA-4-113019","DEVICE-W-4061","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-07-20 10:10:15","eu-vpn-gw-2","ap-southeast-1","FAILED","[824070978]","7","ahmet","8236318","365","us","","3524","TLS","CiscoSecureAccessVPN","56.190.105.124","192.168.24.49","","","Windows 11 23H2","5.1.0.91","ASA-6-113039","DEVICE-M-5285","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","4","WARNING","AAA-WARN"
"2025-08-12 15:24:21","eu-vpn-gw-2","eu-west-1","DISCONNECTED","[1693236710]","7","mert","8236318","365","us","","4453","IKEv2","CiscoSecureAccessVPN","96.186.209.202","10.10.9.251","2025-08-12T07:43:50Z","Re-authentication","Mac OS X 13.6","5.0.03120","ASA-3-113015","DEVICE-M-1348","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
