2025-07-19 23:20:44 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=193.52.230.21; Destination=66.28.70.94; QNAME=vpn.eljcicax.xyz; QTYPE=A; RCODE=NOERROR
2025-08-08 14:36:41 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=153.118.125.225; Destination=189.195.55.235; QNAME=login.jijcedhbis.co; QTYPE=A; RCODE=REFUSED
2025-08-08 14:57:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=179.16.23.121; Destination=65.119.73.2; QNAME=www.onjoao.co; QTYPE=SOA; RCODE=NXDOMAIN
2025-08-08 15:24:33 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=117.9.165.149; Destination=118.199.171.86; QNAME=api.jskkvtqgi.co; QTYPE=A; RCODE=REFUSED
2025-08-08 15:24:52 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=18.5.92.211; Destination=31.62.170.179; QNAME=assets.zxufl.org; QTYPE=SOA; RCODE=NXDOMAIN
2025-08-08 15:32:31 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=178.49.29.115; Destination=177.133.52.165; QNAME=api.pikkbefzg.co; QTYPE=PTR; RCODE=NXDOMAIN
2025-08-08 15:38:37 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=223.77.242.102; Destination=201.29.68.2; QNAME=secure.xfhqdhuj.info; QTYPE=CAA; RCODE=FORMERR
2025-08-08 15:39:33 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=189.91.77.154; Destination=50.166.83.227; QNAME=www.mnfim.co; QTYPE=SOA; RCODE=FORMERR
2025-08-08 15:51:40 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=214.16.234.233; Destination=166.34.164.82; QNAME=status.dwrvrduh.org; QTYPE=AAAA; RCODE=NXDOMAIN
2025-08-08 15:52:52 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=95.126.229.125; Destination=80.160.53.53; QNAME=portal.ezdexs.dev; QTYPE=A; RCODE=SERVFAIL
2025-08-08 16:43:14 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=64.57.55.159; Destination=12.214.79.21; QNAME=auth.ncyzsq.biz; QTYPE=NS; RCODE=NOERROR
2025-08-08 16:46:01 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=127.178.180.150; Destination=155.0.113.31; QNAME=repo.hjofnap.io; QTYPE=CAA; RCODE=SERVFAIL
2025-08-08 16:52:43 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=86.6.176.245; Destination=221.241.209.163; QNAME=status.gdjszklmw.co; QTYPE=AAAA; RCODE=REFUSED
2025-08-08 16:53:42 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=221.238.4.198; Destination=213.200.122.152; QNAME=updates.uxhgcaigng.biz; QTYPE=A; RCODE=REFUSED
2025-08-08 16:56:23 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=17.38.130.50; Destination=178.12.39.213; QNAME=assets.zrlbmlhkp.xyz; QTYPE=PTR; RCODE=NXDOMAIN
2025-08-08 17:04:34 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=174.193.76.229; Destination=215.150.174.154; QNAME=auth.cehye.net; QTYPE=MX; RCODE=NXDOMAIN
2025-08-08 17:09:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=70.95.255.122; Destination=45.48.18.78; QNAME=portal.rjypa.com; QTYPE=AAAA; RCODE=NXDOMAIN
2025-08-08 17:09:46 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=46.83.192.171; Destination=101.9.224.207; QNAME=vpn.oolrnz.io; QTYPE=SRV; RCODE=FORMERR
2025-08-08 17:14:37 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=188.235.112.1; Destination=130.214.104.213; QNAME=portal.clhav.info; QTYPE=SOA; RCODE=REFUSED
2025-08-08 17:17:27 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=182.143.141.115; Destination=101.78.86.196; QNAME=updates.dryqzglln.info; QTYPE=SRV; RCODE=REFUSED
2025-08-08 17:52:34 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=65.173.143.83; Destination=64.22.217.154; QNAME=assets.nvanxl.com; QTYPE=TXT; RCODE=SERVFAIL
2025-08-08 17:52:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=178.73.182.6; Destination=14.185.223.247; QNAME=api.ffbbaamclv.org; QTYPE=A; RCODE=NXDOMAIN
2025-08-08 17:59:39 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=216.44.36.177; Destination=65.43.193.98; QNAME=auth.cawedxd.co; QTYPE=MX; RCODE=NOERROR
2025-08-08 18:05:08 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=12.205.175.211; Destination=8.231.115.61; QNAME=api.mfjkwkx.biz; QTYPE=SOA; RCODE=NOERROR
2025-08-08 18:13:25 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=43.115.151.4; Destination=86.188.86.173; QNAME=www.psdvaz.org; QTYPE=PTR; RCODE=FORMERR
2025-08-08 18:25:13 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=209.206.221.31; Destination=185.191.150.241; QNAME=status.fvwls.io; QTYPE=NS; RCODE=SERVFAIL
2025-08-08 18:55:50 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=171.142.63.177; Destination=66.170.47.144; QNAME=repo.abyte.net; QTYPE=SRV; RCODE=REFUSED
2025-08-08 19:03:35 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=168.0.30.73; Destination=90.83.171.13; QNAME=auth.ootul.io; QTYPE=MX; RCODE=NOERROR
2025-08-08 19:19:06 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=158.213.184.176; Destination=152.68.137.113; QNAME=updates.iiujtmgyry.xyz; QTYPE=NS; RCODE=REFUSED
2025-08-08 19:21:49 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=216.94.42.243; Destination=84.123.0.138; QNAME=mail.ohuuzmtbs.com; QTYPE=SOA; RCODE=NXDOMAIN
2025-08-08 19:31:01 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=46.215.89.127; Destination=82.62.115.214; QNAME=mail.kqbfy.biz; QTYPE=MX; RCODE=FORMERR
2025-08-08 19:37:18 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=157.150.136.18; Destination=157.109.63.235; QNAME=assets.cxqxyg.net; QTYPE=NS; RCODE=NXDOMAIN
2025-08-08 19:38:15 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=125.230.172.24; Destination=121.66.206.116; QNAME=portal.ezjehebcmn.xyz; QTYPE=SOA; RCODE=NOERROR
2025-08-08 19:38:41 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=20.230.55.213; Destination=29.48.227.217; QNAME=login.wughooww.info; QTYPE=TXT; RCODE=NOERROR
2025-08-08 19:53:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=191.44.69.197; Destination=102.101.143.68; QNAME=assets.buwogm.com; QTYPE=A; RCODE=FORMERR
2025-08-08 20:00:06 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=154.93.71.152; Destination=162.141.38.67; QNAME=login.dmtputlfk.dev; QTYPE=SOA; RCODE=SERVFAIL
2025-08-08 20:06:46 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=157.24.3.22; Destination=179.8.225.8; QNAME=status.cdsxyfej.info; QTYPE=A; RCODE=SERVFAIL
2025-08-08 20:15:13 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=83.198.85.78; Destination=52.129.196.114; QNAME=vpn.rlqigncocu.net; QTYPE=TXT; RCODE=NOERROR
2025-08-08 20:27:14 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=123.142.197.223; Destination=69.232.240.9; QNAME=updates.mrauds.info; QTYPE=NS; RCODE=NXDOMAIN
2025-08-08 20:27:31 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=178.137.171.26; Destination=121.94.120.130; QNAME=assets.awdjq.dev; QTYPE=SRV; RCODE=SERVFAIL
2025-08-08 20:33:27 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=149.79.170.38; Destination=147.175.2.26; QNAME=portal.mnlalhovy.org; QTYPE=CAA; RCODE=FORMERR
2025-08-08 20:36:32 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=104.140.33.221; Destination=165.193.190.237; QNAME=portal.grihhccik.com; QTYPE=AAAA; RCODE=NOERROR
2025-08-08 20:42:29 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=181.156.106.183; Destination=31.161.243.143; QNAME=secure.xukfazakwr.net; QTYPE=A; RCODE=FORMERR
2025-08-08 20:46:05 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=151.197.22.86; Destination=199.18.171.21; QNAME=repo.gqydvt.xyz; QTYPE=A; RCODE=NXDOMAIN
2025-08-08 20:46:27 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=157.148.188.16; Destination=175.27.137.223; QNAME=vpn.yrkodzikio.org; QTYPE=A; RCODE=SERVFAIL
2025-08-08 21:07:29 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=152.238.63.60; Destination=11.219.124.228; QNAME=updates.gbllqwtpgf.org; QTYPE=NS; RCODE=NXDOMAIN
2025-08-08 21:22:22 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=160.173.28.43; Destination=69.226.218.22; QNAME=api.xchqch.com; QTYPE=SOA; RCODE=FORMERR
2025-08-08 21:29:52 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=126.59.86.185; Destination=132.1.191.17; QNAME=login.flwjqsezsb.info; QTYPE=SOA; RCODE=NXDOMAIN
2025-08-08 21:35:02 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=37.22.131.89; Destination=112.231.32.1; QNAME=portal.psvbenhg.biz; QTYPE=TXT; RCODE=NOERROR
2025-08-08 21:35:18 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=80.231.107.40; Destination=174.209.51.153; QNAME=assets.glwdiycv.net; QTYPE=PTR; RCODE=FORMERR
2025-08-08 21:46:05 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=29.163.23.177; Destination=32.206.60.246; QNAME=portal.flqzbmwrpa.com; QTYPE=A; RCODE=NOERROR
2025-08-08 21:47:49 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=68.15.154.130; Destination=21.106.215.72; QNAME=updates.eykmkd.dev; QTYPE=AAAA; RCODE=NXDOMAIN
2025-08-08 21:54:24 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=139.190.238.186; Destination=129.47.90.10; QNAME=assets.oqusikhfk.biz; QTYPE=MX; RCODE=FORMERR
2025-08-08 22:05:05 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=110.74.13.128; Destination=68.127.60.96; QNAME=status.elowolfb.net; QTYPE=MX; RCODE=NXDOMAIN
2025-08-08 22:10:25 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=137.154.217.238; Destination=69.0.254.174; QNAME=auth.rgwsdiwjh.xyz; QTYPE=AAAA; RCODE=REFUSED
2025-08-08 22:23:09 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=27.102.186.125; Destination=59.7.36.135; QNAME=secure.fdvjubag.biz; QTYPE=NS; RCODE=REFUSED
2025-08-08 22:24:12 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=202.130.227.200; Destination=70.205.98.156; QNAME=repo.tdnzuty.io; QTYPE=TXT; RCODE=SERVFAIL
2025-08-08 22:34:16 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=58.176.107.219; Destination=66.225.52.194; QNAME=api.uimphm.org; QTYPE=SOA; RCODE=SERVFAIL
2025-08-08 22:54:23 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=220.173.184.7; Destination=189.155.233.220; QNAME=updates.eblqz.io; QTYPE=TXT; RCODE=SERVFAIL
2025-08-08 22:55:47 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=148.155.36.131; Destination=220.157.100.31; QNAME=assets.cfwjgiyk.info; QTYPE=SOA; RCODE=NXDOMAIN
2025-08-08 23:07:01 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=37.111.200.208; Destination=222.124.115.62; QNAME=api.isdqhvgxry.com; QTYPE=NS; RCODE=REFUSED
2025-08-08 23:18:19 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=191.217.236.26; Destination=108.178.212.120; QNAME=api.apbuef.io; QTYPE=SOA; RCODE=REFUSED
2025-08-08 23:24:17 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=207.189.120.1; Destination=95.176.190.92; QNAME=assets.laohtyfb.co; QTYPE=NS; RCODE=NOERROR
2025-08-08 23:25:37 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=22.127.207.79; Destination=184.151.139.17; QNAME=cdn.jbwhx.co; QTYPE=A; RCODE=NOERROR
2025-08-08 23:40:43 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=79.192.209.25; Destination=140.75.255.51; QNAME=api.lfoykpj.biz; QTYPE=SRV; RCODE=NOERROR
2025-08-08 23:51:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=79.183.160.173; Destination=26.249.76.108; QNAME=portal.cquifnufqv.info; QTYPE=TXT; RCODE=REFUSED
2025-08-08 23:54:24 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=77.34.129.16; Destination=52.133.212.218; QNAME=api.ssypl.io; QTYPE=SOA; RCODE=FORMERR
2025-08-08 23:58:14 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=61.65.59.180; Destination=112.152.201.13; QNAME=vpn.aijlh.com; QTYPE=TXT; RCODE=REFUSED
2025-08-09 00:00:13 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=90.39.197.229; Destination=33.144.153.173; QNAME=www.jwdxlhugnl.biz; QTYPE=NS; RCODE=NOERROR
2025-08-09 00:01:21 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=195.192.229.132; Destination=183.169.136.45; QNAME=vpn.ytyros.io; QTYPE=PTR; RCODE=REFUSED
2025-08-09 00:01:45 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=39.121.4.206; Destination=102.207.144.68; QNAME=login.tqzras.info; QTYPE=MX; RCODE=NXDOMAIN
2025-08-09 00:02:39 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=17.103.5.240; Destination=146.127.131.23; QNAME=mail.mriovbudwl.info; QTYPE=AAAA; RCODE=REFUSED
2025-08-09 00:05:28 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=131.48.132.254; Destination=154.7.237.191; QNAME=www.joqbjafyr.xyz; QTYPE=SRV; RCODE=REFUSED
2025-08-09 00:08:27 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=110.150.179.242; Destination=25.169.15.150; QNAME=status.iqjetuanyk.org; QTYPE=SOA; RCODE=NOERROR
2025-08-09 00:12:04 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=93.37.125.123; Destination=22.108.238.119; QNAME=assets.epbzxzy.co; QTYPE=MX; RCODE=REFUSED
2025-08-09 00:14:20 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=147.148.197.119; Destination=173.220.207.109; QNAME=secure.ztjwcqlh.com; QTYPE=NS; RCODE=NOERROR
2025-08-09 00:16:59 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=132.133.16.169; Destination=28.110.119.67; QNAME=login.ykvwcg.xyz; QTYPE=TXT; RCODE=SERVFAIL
2025-08-09 00:21:19 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=105.165.216.232; Destination=151.36.129.113; QNAME=vpn.mfctbjzo.xyz; QTYPE=SRV; RCODE=REFUSED
2025-08-09 00:32:25 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=209.88.20.191; Destination=189.171.55.112; QNAME=portal.xlafrd.info; QTYPE=TXT; RCODE=FORMERR
2025-08-09 00:34:42 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=91.245.192.156; Destination=146.30.193.70; QNAME=mail.swahy.org; QTYPE=AAAA; RCODE=NXDOMAIN
2025-08-09 00:40:50 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=197.83.97.232; Destination=25.1.239.192; QNAME=mail.zvfkply.org; QTYPE=PTR; RCODE=SERVFAIL
2025-08-09 00:43:47 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=14.4.190.33; Destination=72.125.195.193; QNAME=cdn.ebtolb.org; QTYPE=SOA; RCODE=SERVFAIL
2025-08-09 01:01:01 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=93.124.140.69; Destination=33.43.46.189; QNAME=api.lddtjubo.info; QTYPE=SRV; RCODE=REFUSED
2025-08-09 01:16:26 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=31.238.128.58; Destination=65.43.123.95; QNAME=login.hzfug.info; QTYPE=SRV; RCODE=NXDOMAIN
2025-08-09 01:17:09 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=129.203.126.155; Destination=189.58.172.245; QNAME=cdn.wppuxx.net; QTYPE=CAA; RCODE=FORMERR
2025-08-09 01:34:12 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=37.7.124.96; Destination=90.22.10.26; QNAME=www.vguypldst.xyz; QTYPE=SOA; RCODE=SERVFAIL
2025-08-09 01:41:47 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=94.153.115.233; Destination=165.206.235.236; QNAME=login.brhlcxrmv.com; QTYPE=PTR; RCODE=NXDOMAIN
2025-08-09 01:55:56 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=168.143.150.254; Destination=19.106.233.250; QNAME=mail.mbkdjr.xyz; QTYPE=MX; RCODE=SERVFAIL
2025-08-09 02:04:53 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=28.25.59.66; Destination=39.114.71.19; QNAME=secure.buxpnthayh.info; QTYPE=NS; RCODE=FORMERR
2025-08-09 02:09:12 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=139.65.126.32; Destination=173.82.233.225; QNAME=assets.ovdmflxi.net; QTYPE=SRV; RCODE=SERVFAIL
2025-08-09 02:09:18 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=20.213.174.35; Destination=101.45.132.209; QNAME=updates.tpfixnyf.dev; QTYPE=NS; RCODE=FORMERR
2025-08-09 02:11:40 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=18.162.246.75; Destination=174.251.171.126; QNAME=login.wrdvlsrci.info; QTYPE=CAA; RCODE=NOERROR
2025-08-09 02:12:16 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=110.245.210.54; Destination=55.201.167.5; QNAME=mail.deigso.co; QTYPE=CAA; RCODE=NXDOMAIN
2025-08-09 02:13:43 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=49.250.50.107; Destination=71.185.94.132; QNAME=mail.txxhlbokut.dev; QTYPE=CAA; RCODE=REFUSED
2025-08-09 02:18:04 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=158.209.32.139; Destination=214.14.19.228; QNAME=secure.rgpedl.xyz; QTYPE=MX; RCODE=FORMERR
2025-08-09 02:19:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=145.130.94.120; Destination=148.240.99.215; QNAME=www.kizkldr.org; QTYPE=MX; RCODE=SERVFAIL
2025-08-09 02:28:58 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=147.0.208.159; Destination=125.220.214.185; QNAME=mail.tqodq.io; QTYPE=A; RCODE=NOERROR
2025-08-09 02:31:10 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=213.78.240.120; Destination=19.183.72.197; QNAME=repo.vxysodz.com; QTYPE=SOA; RCODE=NXDOMAIN
2025-08-09 02:42:21 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=35.255.149.107; Destination=43.112.12.32; QNAME=status.ihezwkvcsd.net; QTYPE=TXT; RCODE=REFUSED
2025-08-09 02:44:32 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=212.129.72.248; Destination=141.177.33.107; QNAME=mail.tzenme.biz; QTYPE=NS; RCODE=SERVFAIL
2025-08-09 02:54:44 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=37.114.106.152; Destination=160.219.102.231; QNAME=cdn.yugfuse.co; QTYPE=TXT; RCODE=NXDOMAIN
2025-08-09 03:02:53 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=147.122.94.56; Destination=191.254.134.23; QNAME=login.dpoia.net; QTYPE=PTR; RCODE=FORMERR
2025-08-09 03:18:45 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=100.46.218.4; Destination=162.63.84.89; QNAME=vpn.mdeopfszf.com; QTYPE=TXT; RCODE=NXDOMAIN
2025-08-09 03:23:13 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=50.175.181.228; Destination=169.35.160.135; QNAME=vpn.zdmptcwhr.io; QTYPE=TXT; RCODE=NOERROR
2025-08-09 03:25:55 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=114.50.252.32; Destination=219.248.115.14; QNAME=status.rmryf.info; QTYPE=NS; RCODE=FORMERR
2025-08-09 03:32:01 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=156.50.121.180; Destination=101.120.143.85; QNAME=cdn.mfokol.biz; QTYPE=AAAA; RCODE=REFUSED
2025-08-09 03:48:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=26.112.240.217; Destination=206.76.7.116; QNAME=secure.nxmsw.dev; QTYPE=A; RCODE=SERVFAIL
2025-08-09 03:57:40 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=201.73.69.252; Destination=33.154.125.105; QNAME=vpn.xobpzz.net; QTYPE=PTR; RCODE=NXDOMAIN
2025-08-09 04:06:57 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=126.5.173.42; Destination=101.147.27.21; QNAME=www.svpqn.com; QTYPE=AAAA; RCODE=NOERROR
2025-08-09 04:36:34 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=130.181.3.161; Destination=97.89.66.33; QNAME=login.jlrhsp.com; QTYPE=AAAA; RCODE=FORMERR
2025-08-09 04:40:34 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=76.58.212.105; Destination=66.90.136.245; QNAME=secure.aybwarr.dev; QTYPE=TXT; RCODE=SERVFAIL
2025-08-09 04:44:02 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=95.67.122.31; Destination=178.232.34.186; QNAME=api.jsjfailiw.io; QTYPE=MX; RCODE=NOERROR
2025-08-09 05:10:25 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=27.0.181.166; Destination=8.101.177.228; QNAME=assets.zqwdgpflit.info; QTYPE=SOA; RCODE=FORMERR
2025-08-09 05:13:56 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=33.180.188.34; Destination=37.23.29.137; QNAME=updates.oocwgvhs.dev; QTYPE=SRV; RCODE=NOERROR
2025-08-09 05:19:47 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=22.140.68.216; Destination=58.52.39.106; QNAME=www.znosxvo.org; QTYPE=NS; RCODE=NXDOMAIN
2025-08-09 05:21:43 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=160.38.62.51; Destination=40.15.186.212; QNAME=auth.umkcuajoy.io; QTYPE=SOA; RCODE=NXDOMAIN
2025-08-09 05:39:03 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=98.228.201.30; Destination=15.58.31.5; QNAME=vpn.sxfeyqxdts.biz; QTYPE=NS; RCODE=NXDOMAIN
2025-08-09 05:44:26 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=150.111.0.223; Destination=96.110.227.107; QNAME=secure.wlsieswjs.com; QTYPE=CAA; RCODE=NXDOMAIN
2025-08-09 05:52:24 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=105.207.32.248; Destination=36.61.2.123; QNAME=api.fbmaeuw.biz; QTYPE=CAA; RCODE=SERVFAIL
2025-08-09 06:00:00 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=196.14.2.169; Destination=58.16.74.38; QNAME=updates.fvoqwfdr.co; QTYPE=CAA; RCODE=FORMERR
2025-08-09 06:05:44 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=173.28.235.160; Destination=112.124.255.30; QNAME=portal.kumjkocj.biz; QTYPE=CAA; RCODE=SERVFAIL
2025-08-09 06:18:32 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=23.11.7.207; Destination=151.151.204.206; QNAME=secure.bowpjeo.io; QTYPE=AAAA; RCODE=FORMERR
2025-08-09 06:31:32 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=164.81.140.23; Destination=113.87.65.222; QNAME=updates.smexhl.biz; QTYPE=MX; RCODE=SERVFAIL
2025-08-09 06:43:38 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=94.213.61.102; Destination=98.214.238.183; QNAME=secure.qbpwdo.xyz; QTYPE=A; RCODE=SERVFAIL
2025-08-09 06:52:30 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=58.182.56.249; Destination=28.153.208.180; QNAME=www.ywqnkncd.co; QTYPE=A; RCODE=SERVFAIL
2025-08-09 06:57:14 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=14.187.77.164; Destination=35.125.110.172; QNAME=vpn.mestyynhag.co; QTYPE=AAAA; RCODE=SERVFAIL
2025-08-09 07:02:25 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=219.213.221.210; Destination=24.183.153.23; QNAME=cdn.khvmonfx.dev; QTYPE=PTR; RCODE=SERVFAIL
2025-08-09 07:02:50 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=85.29.113.151; Destination=182.222.187.182; QNAME=assets.bvpysramt.biz; QTYPE=NS; RCODE=FORMERR
2025-08-09 07:19:16 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=198.177.56.104; Destination=115.62.81.227; QNAME=status.uirmst.dev; QTYPE=A; RCODE=REFUSED
2025-08-09 07:22:04 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=56.3.233.197; Destination=55.112.49.9; QNAME=assets.mxbuyfkjf.net; QTYPE=CAA; RCODE=REFUSED
2025-08-09 07:40:37 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=196.225.255.49; Destination=108.212.77.236; QNAME=secure.fycpivpu.biz; QTYPE=CAA; RCODE=FORMERR
2025-08-09 07:45:52 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=113.62.60.228; Destination=96.12.39.112; QNAME=status.bsdaszzgrg.biz; QTYPE=SOA; RCODE=NXDOMAIN
2025-08-09 07:47:38 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=78.168.132.110; Destination=188.15.151.62; QNAME=api.pogjlwbx.dev; QTYPE=TXT; RCODE=NXDOMAIN
2025-08-09 07:51:58 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=82.120.225.206; Destination=219.251.166.234; QNAME=mail.xpvbmuwqfg.info; QTYPE=PTR; RCODE=SERVFAIL
2025-08-09 07:59:05 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=204.207.48.92; Destination=59.46.47.103; QNAME=www.giqkjdry.com; QTYPE=TXT; RCODE=NXDOMAIN
2025-08-09 08:09:37 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=131.96.9.230; Destination=222.16.1.165; QNAME=status.mdsla.net; QTYPE=SRV; RCODE=SERVFAIL
2025-08-09 08:10:41 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=128.152.207.174; Destination=32.161.187.111; QNAME=assets.vlcsaw.co; QTYPE=A; RCODE=NXDOMAIN
2025-08-09 08:24:20 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=200.31.87.187; Destination=178.73.69.177; QNAME=api.knmcs.dev; QTYPE=NS; RCODE=REFUSED
